-0.0141822,-0.00346066,0.033935
-0.0144869,-0.00360941,0.0339959
-0.0147908,-0.00376149,0.0340532
-0.0150937,-0.00391692,0.0341071
-0.0153956,-0.00407569,0.0341579
-0.0156964,-0.0042378,0.0342056
-0.0159961,-0.00440324,0.0342505
-0.0162946,-0.00457201,0.0342928
-0.0165918,-0.0047441,0.0343325
-0.0168876,-0.0049195,0.0343699
-0.0171822,-0.00509822,0.034405
-0.0174752,-0.00528024,0.034438
-0.0177668,-0.00546555,0.034469
-0.0180568,-0.00565415,0.0344981
-0.0183453,-0.00584603,0.0345255
-0.0186321,-0.00604117,0.0345512
-0.0189172,-0.00623957,0.0345754
-0.0192005,-0.00644122,0.034598
-0.0194821,-0.00664611,0.0346193
-0.0197618,-0.00685423,0.0346393
-0.0200397,-0.00706555,0.034658
-0.0203156,-0.00728008,0.0346755
-0.0205896,-0.0074978,0.034692
-0.0208615,-0.00771869,0.0347074
-0.0211314,-0.00794274,0.0347218
-0.0213992,-0.00816994,0.0347353
-0.0216648,-0.00840027,0.034748
-0.0219283,-0.00863372,0.0347598
-0.0221896,-0.00887027,0.0347709
-0.0224486,-0.00910991,0.0347812
-0.0227053,-0.00935261,0.0347909
-0.0229597,-0.00959837,0.0347999
-0.0232117,-0.00984716,0.0348083
-0.0234613,-0.010099,0.0348162
-0.0237085,-0.0103538,0.0348235
-0.0239532,-0.0106116,0.0348303
-0.0241954,-0.0108723,0.0348366
-0.024435,-0.011136,0.0348425
-0.0246721,-0.0114027,0.034848
-0.0249065,-0.0116722,0.034853
-0.0251383,-0.0119446,0.0348577
-0.0253675,-0.0122199,0.0348621
-0.0255939,-0.012498,0.0348661
-0.0258176,-0.0127789,0.0348698
-0.0260385,-0.0130626,0.0348732
-0.0262566,-0.0133492,0.0348764
-0.0264718,-0.0136384,0.0348793
-0.0266843,-0.0139304,0.0348819
-0.0268938,-0.0142251,0.0348843
-0.0271004,-0.0145225,0.0348865
-0.027304,-0.0148226,0.0348886
-0.0275047,-0.0151252,0.0348904
-0.0277023,-0.0154305,0.034892
-0.0278969,-0.0157384,0.0348935
-0.0280885,-0.0160489,0.0348949
-0.0282769,-0.0163618,0.0348961
-0.0284623,-0.0166773,0.0348971
-0.0286445,-0.0169953,0.034898
-0.0288235,-0.0173158,0.0348989
-0.0289993,-0.0176386,0.0348996
-0.0291719,-0.0179639,0.0349002
-0.0293413,-0.0182915,0.0349007
-0.0295074,-0.0186215,0.0349011
-0.0296702,-0.0189539,0.0349014
-0.0298297,-0.0192885,0.0349017
-0.0299858,-0.0196253,0.0349019
-0.0301386,-0.0199644,0.034902
-0.0302879,-0.0203058,0.0349021
-0.0304339,-0.0206492,0.0349021
-0.0305764,-0.0209949,0.0349021
-0.0307155,-0.0213426,0.034902
-0.0308511,-0.0216925,0.0349018
-0.0309832,-0.0220444,0.0349017
-0.0311118,-0.0223983,0.0349015
-0.0312368,-0.0227542,0.0349012
-0.0313583,-0.0231121,0.0349009
-0.0314762,-0.0234719,0.0349006
-0.0315904,-0.0238336,0.0349003
-0.0317011,-0.0241972,0.0349
-0.0318081,-0.0245626,0.0348996
-0.0319115,-0.0249298,0.0348992
-0.0320112,-0.0252988,0.0348988
-0.0321072,-0.0256695,0.0348984
-0.0321995,-0.0260419,0.034898
-0.0322881,-0.026416,0.0348976
-0.0323729,-0.0267917,0.0348972
-0.0324539,-0.027169,0.0348967
-0.0325312,-0.0275479,0.0348963
-0.0326047,-0.0279283,0.0348958
-0.0326744,-0.0283102,0.0348954
-0.0327402,-0.0286935,0.034895
-0.0328022,-0.0290783,0.0348945
-0.0328604,-0.0294645,0.0348941
-0.0329147,-0.029852,0.0348937
-0.0329651,-0.0302409,0.0348932
-0.0330116,-0.030631,0.0348928
-0.0330542,-0.0310224,0.0348924
-0.0330929,-0.031415,0.034892
-0.0331277,-0.0318087,0.0348916
-0.0331585,-0.0322036,0.0348912
-0.0331854,-0.0325996,0.0348909
-0.0332083,-0.0329967,0.0348905
-0.0332273,-0.0333948,0.0348902
-0.0332422,-0.0337938,0.0348898
-0.0332532,-0.0341938,0.0348895
-0.0332601,-0.0345948,0.0348892
-0.0332631,-0.0349965,0.0348889
-0.033262,-0.0353992,0.0348886
-0.0332569,-0.0358026,0.0348884
-0.0332478,-0.0362068,0.0348881
-0.0332346,-0.0366117,0.0348879
-0.0332173,-0.0370172,0.0348877
-0.033196,-0.0374234,0.0348875
-0.0331707,-0.0378302,0.0348874
-0.0331413,-0.0382376,0.0348872
-0.0331078,-0.0386455,0.0348871
-0.0330702,-0.0390539,0.034887
-0.0330285,-0.0394627,0.0348869
-0.0329827,-0.0398719,0.0348868
-0.0329329,-0.0402815,0.0348867
-0.0328789,-0.0406913,0.0348867
-0.0328209,-0.0411015,0.0348867
-0.0327588,-0.0415119,0.0348867
-0.0326925,-0.0419225,0.0348867
-0.0326221,-0.0423333,0.0348868
-0.0325477,-0.0427442,0.0348869
-0.0324691,-0.0431552,0.0348869
-0.0323864,-0.0435662,0.0348871
-0.0322996,-0.0439772,0.0348872
-0.0322087,-0.0443881,0.0348874
-0.0321137,-0.044799,0.0348875
-0.0320146,-0.0452097,0.0348878
-0.0319114,-0.0456203,0.034888
-0.0318041,-0.0460306,0.0348882
-0.0316926,-0.0464407,0.0348885
-0.0315771,-0.0468505,0.0348888
-0.0314575,-0.04726,0.0348891
-0.0313338,-0.0476691,0.0348895
-0.031206,-0.0480778,0.0348898
-0.0310741,-0.048486,0.0348902
-0.0309382,-0.0488937,0.0348906
-0.0307981,-0.0493009,0.0348911
-0.030654,-0.0497075,0.0348915
-0.0305059,-0.0501134,0.034892
-0.0303537,-0.0505187,0.0348925
-0.0301974,-0.0509233,0.0348931
-0.0300371,-0.0513271,0.0348936
-0.0298728,-0.0517301,0.0348942
-0.0297044,-0.0521323,0.0348948
-0.029532,-0.0525336,0.0348955
-0.0293556,-0.052934,0.0348961
-0.0291753,-0.0533334,0.0348968
-0.0289909,-0.0537319,0.0348975
-0.0288026,-0.0541292,0.0348982
-0.0286102,-0.0545255,0.034899
-0.028414,-0.0549207,0.0348997
-0.0282138,-0.0553146,0.0349005
-0.0280096,-0.0557074,0.0349014
-0.0278016,-0.0560989,0.0349022
-0.0275896,-0.0564891,0.0349031
-0.0273737,-0.056878,0.034904
-0.027154,-0.0572655,0.0349049
-0.0269304,-0.0576516,0.0349058
-0.0267029,-0.0580362,0.0349068
-0.0264716,-0.0584193,0.0349078
-0.0262365,-0.0588008,0.0349088
-0.0259976,-0.0591808,0.0349098
-0.0257549,-0.0595591,0.0349109
-0.0255084,-0.0599358,0.034912
-0.0252582,-0.0603108,0.0349131
-0.0250042,-0.060684,0.0349142
-0.0247465,-0.0610554,0.0349154
-0.0244851,-0.061425,0.0349166
-0.02422,-0.0617927,0.0349178
-0.0239513,-0.0621584,0.034919
-0.0236789,-0.0625223,0.0349203
-0.0234029,-0.0628841,0.0349215
-0.0231232,-0.0632439,0.0349228
-0.02284,-0.0636016,0.0349242
-0.0225532,-0.0639572,0.0349255
-0.0222629,-0.0643107,0.0349269
-0.0219691,-0.0646619,0.0349283
-0.0216718,-0.0650109,0.0349297
-0.0213709,-0.0653577,0.0349311
-0.0210667,-0.0657021,0.0349326
-0.020759,-0.0660442,0.0349341
-0.0204479,-0.0663839,0.0349356
-0.0201334,-0.0667211,0.0349371
-0.0198156,-0.0670559,0.0349387
-0.0194944,-0.0673881,0.0349402
-0.0191699,-0.0677179,0.0349418
-0.0188421,-0.068045,0.0349434
-0.0185111,-0.0683695,0.0349451
-0.0181769,-0.0686914,0.0349467
-0.0178394,-0.0690105,0.0349484
-0.0174988,-0.0693269,0.0349501
-0.0171551,-0.0696406,0.0349519
-0.0168082,-0.0699514,0.0349536
-0.0164582,-0.0702594,0.0349554
-0.0161051,-0.0705645,0.0349572
-0.0157491,-0.0708667,0.034959
-0.01539,-0.0711659,0.0349608
-0.0150279,-0.0714621,0.0349627
-0.014663,-0.0717553,0.0349645
-0.014295,-0.0720455,0.0349664
-0.0139243,-0.0723325,0.0349683
-0.0135506,-0.0726164,0.0349703
-0.0131742,-0.0728972,0.0349722
-0.0127949,-0.0731747,0.0349742
-0.0124129,-0.073449,0.0349762
-0.0120282,-0.07372,0.0349782
-0.0116408,-0.0739877,0.0349803
-0.0112507,-0.0742521,0.0349823
-0.010858,-0.0745131,0.0349844
-0.0104627,-0.0747707,0.0349865
-0.0100648,-0.0750249,0.0349886
-0.00966449,-0.0752756,0.0349907
-0.00926164,-0.0755228,0.0349929
-0.00885634,-0.0757665,0.034995
-0.00844862,-0.0760066,0.0349972
-0.00803853,-0.0762431,0.0349994
-0.00762609,-0.0764759,0.0350016
-0.00721135,-0.0767051,0.0350039
-0.00679434,-0.0769307,0.0350061
-0.00637509,-0.0771525,0.0350084
-0.00595365,-0.0773705,0.0350107
-0.00553005,-0.0775848,0.035013
-0.00510434,-0.0777953,0.0350153
-0.00467654,-0.0780019,0.0350177
-0.00424669,-0.0782047,0.03502
-0.00381485,-0.0784036,0.0350224
-0.00338104,-0.0785985,0.0350248
-0.0029453,-0.0787895,0.0350272
-0.00250767,-0.0789765,0.0350296
-0.0020682,-0.0791596,0.035032
-0.00162693,-0.0793386,0.0350345
-0.00118389,-0.0795135,0.0350369
-0.000739123,-0.0796844,0.0350394
-0.000292673,-0.0798512,0.0350419
0.000155419,-0.0800138,0.0350444
0.000605113,-0.0801723,0.0350469
0.00105637,-0.0803265,0.0350495
0.00150914,-0.0804766,0.035052
0.00196338,-0.0806225,0.0350546
0.00241906,-0.0807641,0.0350572
0.00287613,-0.0809014,0.0350598
0.00333455,-0.0810345,0.0350624
0.00379427,-0.0811632,0.035065
0.00425525,-0.0812876,0.0350676
0.00471745,-0.0814076,0.0350702
0.00518082,-0.0815233,0.0350729
0.00564533,-0.0816345,0.0350756
0.00611092,-0.0817413,0.0350782
0.00657755,-0.0818437,0.0350809
0.00704518,-0.0819416,0.0350836
0.00751376,-0.082035,0.0350863
0.00798324,-0.082124,0.035089
0.00845359,-0.0822084,0.0350918
0.00892476,-0.0822883,0.0350945
0.0093967,-0.0823636,0.0350972
0.00986936,-0.0824343,0.0351
0.0103427,-0.0825005,0.0351028
0.0108167,-0.0825621,0.0351055
0.0112912,-0.0826191,0.0351083
0.0117664,-0.0826714,0.0351111
0.012242,-0.0827191,0.0351139
0.012718,-0.0827621,0.0351167
0.0131945,-0.0828004,0.0351195
0.0136713,-0.0828341,0.0351223
0.0141484,-0.082863,0.0351252
0.0146258,-0.0828873,0.035128
0.0151034,-0.0829068,0.0351308
0.0155811,-0.0829216,0.0351337
0.016059,-0.0829316,0.0351365
0.0165369,-0.0829369,0.0351394
0.0170149,-0.0829374,0.0351423
0.0174929,-0.0829331,0.0351451
0.0179708,-0.082924,0.035148
0.0184485,-0.0829102,0.0351509
0.0189261,-0.0828915,0.0351538
0.0194035,-0.082868,0.0351567
0.0198806,-0.0828397,0.0351596
0.0203574,-0.0828066,0.0351625
0.0208338,-0.0827687,0.0351654
0.0213099,-0.0827259,0.0351683
0.0217855,-0.0826782,0.0351712
0.0222605,-0.0826257,0.0351741
0.022735,-0.0825684,0.035177
0.023209,-0.0825061,0.0351799
0.0236822,-0.0824391,0.0351828
0.0241548,-0.0823671,0.0351857
0.0246266,-0.0822903,0.0351886
0.0250976,-0.0822086,0.0351915
0.0255678,-0.0821221,0.0351945
0.0260371,-0.0820306,0.0351974
0.0265054,-0.0819343,0.0352003
0.0269727,-0.0818331,0.0352032
0.027439,-0.0817271,0.0352061
0.0279042,-0.0816161,0.035209
0.0283683,-0.0815003,0.0352119
0.0288312,-0.0813796,0.0352148
0.0292928,-0.0812541,0.0352177
0.0297532,-0.0811237,0.0352207
0.0302122,-0.0809884,0.0352236
0.0306699,-0.0808482,0.0352265
0.0311261,-0.0807032,0.0352293
0.0315808,-0.0805534,0.0352322
0.0320341,-0.0803987,0.0352351
0.0324857,-0.0802391,0.035238
0.0329357,-0.0800748,0.0352409
0.033384,-0.0799056,0.0352438
0.0338307,-0.0797315,0.0352466
0.0342755,-0.0795527,0.0352495
0.0347185,-0.079369,0.0352524
0.0351597,-0.0791806,0.0352552
0.035599,-0.0789873,0.0352581
0.0360362,-0.0787893,0.0352609
0.0364715,-0.0785866,0.0352637
0.0369048,-0.078379,0.0352666
0.0373359,-0.0781667,0.0352694
0.0377649,-0.0779497,0.0352722
0.0381916,-0.0777279,0.035275
0.0386162,-0.0775015,0.0352778
0.0390384,-0.0772703,0.0352806
0.0394583,-0.0770345,0.0352834
0.0398758,-0.076794,0.0352861
0.0402909,-0.0765488,0.0352889
0.0407035,-0.076299,0.0352917
0.0411136,-0.0760445,0.0352944
0.0415211,-0.0757855,0.0352971
0.0419259,-0.0755219,0.0352998
0.0423282,-0.0752536,0.0353026
0.0427277,-0.0749809,0.0353053
0.0431244,-0.0747036,0.0353079
0.0435184,-0.0744217,0.0353106
0.0439095,-0.0741354,0.0353133
0.0442977,-0.0738446,0.0353159
0.044683,-0.0735493,0.0353186
0.0450653,-0.0732495,0.0353212
0.0454446,-0.0729454,0.0353238
0.0458208,-0.0726368,0.0353264
0.0461939,-0.0723239,0.035329
0.0465639,-0.0720066,0.0353315
0.0469306,-0.071685,0.0353341
0.0472941,-0.071359,0.0353366
0.0476543,-0.0710288,0.0353392
0.0480112,-0.0706943,0.0353417
0.0483648,-0.0703556,0.0353442
0.0487149,-0.0700127,0.0353466
0.0490615,-0.0696655,0.0353491
0.0494047,-0.0693143,0.0353515
0.0497443,-0.0689588,0.035354
0.0500804,-0.0685993,0.0353564
0.0504128,-0.0682357,0.0353588
0.0507416,-0.0678681,0.0353611
0.0510667,-0.0674964,0.0353635
0.051388,-0.0671207,0.0353658
0.0517055,-0.0667411,0.0353682
0.0520193,-0.0663575,0.0353705
0.0523291,-0.06597,0.0353727
0.0526351,-0.0655787,0.035375
0.0529371,-0.0651835,0.0353773
0.0532352,-0.0647845,0.0353795
0.0535293,-0.0643817,0.0353817
0.0538193,-0.0639752,0.0353839
0.0541052,-0.0635649,0.035386
0.054387,-0.063151,0.0353882
0.0546646,-0.0627334,0.0353903
0.054938,-0.0623122,0.0353924
0.0552072,-0.0618875,0.0353945
0.0554721,-0.0614592,0.0353965
0.0557328,-0.0610274,0.0353986
0.0559891,-0.0605921,0.0354006
0.056241,-0.0601534,0.0354026
0.0564885,-0.0597113,0.0354045
0.0567315,-0.0592658,0.0354065
0.0569701,-0.0588171,0.0354084
0.0572042,-0.058365,0.0354103
0.0574338,-0.0579097,0.0354121
0.0576588,-0.0574512,0.035414
0.0578791,-0.0569895,0.0354158
0.0580949,-0.0565247,0.0354176
0.0583059,-0.0560568,0.0354194
0.0585123,-0.0555858,0.0354211
0.058714,-0.0551119,0.0354229
0.0589108,-0.054635,0.0354245
0.0591029,-0.0541551,0.0354262
0.0592902,-0.0536724,0.0354279
0.0594727,-0.0531868,0.0354295
0.0596503,-0.0526985,0.0354311
0.0598229,-0.0522074,0.0354326
0.0599907,-0.0517136,0.0354342
0.0601535,-0.0512171,0.0354357
0.0603113,-0.050718,0.0354372
0.0604641,-0.0502163,0.0354386
0.0606119,-0.0497121,0.03544
0.0607546,-0.0492054,0.0354414
0.0608922,-0.0486963,0.0354428
0.0610248,-0.0481847,0.0354442
0.0611522,-0.0476709,0.0354455
0.0612744,-0.0471547,0.0354467
0.0613915,-0.0466362,0.035448
0.0615034,-0.0461156,0.0354492
0.06161,-0.0455928,0.0354504
0.0617115,-0.0450679,0.0354516
0.0618076,-0.0445409,0.0354527
0.0618985,-0.0440119,0.0354538
0.0619841,-0.0434809,0.0354549
0.0620644,-0.0429481,0.035456
0.0621393,-0.0424133,0.035457
0.0622088,-0.0418768,0.035458
0.062273,-0.0413384,0.0354589
0.0623318,-0.0407984,0.0354598
0.0623852,-0.0402566,0.0354607
0.0624332,-0.0397133,0.0354616
0.0624757,-0.0391684,0.0354624
0.0625127,-0.038622,0.0354632
0.0625443,-0.0380741,0.035464
0.0625704,-0.0375248,0.0354647
0.062591,-0.0369741,0.0354654
0.0626061,-0.0364222,0.0354661
0.0626157,-0.035869,0.0354667
0.0626197,-0.0353146,0.0354673
0.0626182,-0.034759,0.0354679
0.0626111,-0.0342023,0.0354684
0.0625984,-0.0336446,0.0354689
0.0625802,-0.0330859,0.0354694
0.0625563,-0.0325263,0.0354699
0.0625269,-0.0319658,0.0354703
0.0624919,-0.0314044,0.0354706
0.0624512,-0.0308423,0.035471
0.0624049,-0.0302795,0.0354713
0.062353,-0.029716,0.0354716
0.0622954,-0.0291519,0.0354718
0.0622322,-0.0285873,0.035472
0.0621634,-0.0280221,0.0354722
0.0620889,-0.0274565,0.0354723
0.0620087,-0.0268906,0.0354724
0.0619229,-0.0263242,0.0354725
0.0618314,-0.0257577,0.0354725
0.0617343,-0.0251909,0.0354725
0.0616315,-0.0246239,0.0354725
0.061523,-0.0240568,0.0354724
0.0614088,-0.0234897,0.0354723
0.061289,-0.0229226,0.0354722
0.0611635,-0.0223556,0.035472
0.0610323,-0.0217886,0.0354718
0.0608955,-0.0212219,0.0354715
0.060753,-0.0206554,0.0354713
0.0606049,-0.0200892,0.035471
0.060451,-0.0195233,0.0354706
0.0602916,-0.0189578,0.0354702
0.0601264,-0.0183928,0.0354698
0.0599557,-0.0178284,0.0354694
0.0597793,-0.0172645,0.0354689
0.0595972,-0.0167012,0.0354683
0.0594096,-0.0161386,0.0354678
0.0592163,-0.0155768,0.0354672
0.0590174,-0.0150158,0.0354666
0.0588128,-0.0144556,0.0354659
0.0586027,-0.0138964,0.0354652
0.0583871,-0.0133382,0.0354645
0.0581658,-0.012781,0.0354637
0.057939,-0.0122249,0.0354629
0.0577066,-0.01167,0.0354621
0.0574687,-0.0111162,0.0354612
0.0572252,-0.0105638,0.0354603
0.0569763,-0.0100127,0.0354593
0.0567218,-0.00946293,0.0354584
0.0564618,-0.00891463,0.0354573
0.0561964,-0.00836784,0.0354563
0.0559255,-0.00782262,0.0354552
0.0556492,-0.00727901,0.0354541
0.0553674,-0.00673707,0.0354529
0.0550803,-0.00619687,0.0354518
0.0547877,-0.00565846,0.0354505
0.0544898,-0.0051219,0.0354493
0.0541865,-0.00458725,0.035448
0.0538779,-0.00405456,0.0354467
0.053564,-0.00352389,0.0354453
0.0532448,-0.00299529,0.0354439
0.0529203,-0.00246884,0.0354425
0.0525906,-0.00194457,0.035441
0.0522556,-0.00142255,0.0354395
0.0519154,-0.000902844,0.035438
0.0515701,-0.000385495,0.0354364
0.0512196,0.000129435,0.0354348
0.0508639,0.00064189,0.0354332
0.0505032,0.00115181,0.0354315
0.0501374,0.00165915,0.0354298
0.0497665,0.00216384,0.0354281
0.0493905,0.00266583,0.0354263
0.0490096,0.00316507,0.0354245
0.0486237,0.0036615,0.0354227
0.0482329,0.00415506,0.0354208
0.0478371,0.0046457,0.0354189
0.0474365,0.00513336,0.035417
0.047031,0.00561799,0.035415
0.0466207,0.00609954,0.035413
0.0462055,0.00657794,0.035411
0.0457856,0.00705315,0.0354089
0.045361,0.00752512,0.0354068
0.0449317,0.00799378,0.0354047
0.0444977,0.00845908,0.0354025
0.0440591,0.00892098,0.0354003
0.0436159,0.00937941,0.0353981
0.0431681,0.00983433,0.0353959
0.0427158,0.0102857,0.0353936
0.042259,0.0107334,0.0353913
0.0417978,0.0111775,0.0353889
0.0413321,0.0116178,0.0353865
0.0408621,0.0120544,0.0353841
0.0403877,0.0124871,0.0353817
0.039909,0.0129159,0.0353792
0.039426,0.0133409,0.0353767
0.0389389,0.0137618,0.0353742
0.0384475,0.0141787,0.0353716
0.037952,0.0145915,0.0353691
0.0374524,0.0150002,0.0353664
0.0369487,0.0154048,0.0353638
0.036441,0.0158051,0.0353611
0.0359294,0.0162011,0.0353584
0.0354138,0.0165928,0.0353557
0.0348943,0.0169801,0.035353
0.034371,0.017363,0.0353502
0.0338438,0.0177414,0.0353474
0.0333129,0.0181154,0.0353445
0.0327783,0.0184847,0.0353417
0.0322401,0.0188495,0.0353388
0.0316982,0.0192096,0.0353359
0.0311527,0.019565,0.0353329
0.0306038,0.0199156,0.0353299
0.0300513,0.0202615,0.0353269
0.0294954,0.0206025,0.0353239
0.0289362,0.0209387,0.0353209
0.0283736,0.0212699,0.0353178
0.0278077,0.0215962,0.0353147
0.0272386,0.0219175,0.0353116
0.0266663,0.0222337,0.0353085
0.0260909,0.0225448,0.0353053
0.0255124,0.0228508,0.0353021
0.0249308,0.0231517,0.0352989
0.0243463,0.0234473,0.0352957
0.0237589,0.0237376,0.0352924
0.0231686,0.0240227,0.0352891
0.0225755,0.0243024,0.0352858
0.0219796,0.0245768,0.0352825
0.021381,0.0248457,0.0352791
0.0207798,0.0251092,0.0352758
0.0201759,0.0253673,0.0352724
0.0195695,0.0256197,0.035269
0.0189606,0.0258667,0.0352655
0.0183493,0.026108,0.0352621
0.0177356,0.0263437,0.0352586
0.0171196,0.0265738,0.0352551
0.0165013,0.0267981,0.0352516
0.0158808,0.0270167,0.0352481
0.0152581,0.0272296,0.0352446
0.0146334,0.0274366,0.035241
0.0140066,0.0276378,0.0352374
0.0133779,0.0278332,0.0352338
0.0127472,0.0280226,0.0352302
0.0121147,0.0282061,0.0352266
0.0114804,0.0283837,0.0352229
0.0108443,0.0285552,0.0352193
0.0102065,0.0287208,0.0352156
0.00956718,0.0288803,0.0352119
0.00892626,0.0290337,0.0352082
0.00828384,0.0291811,0.0352045
0.00763998,0.0293223,0.0352007
0.00699475,0.0294573,0.035197
0.00634821,0.0295862,0.0351932
0.00570041,0.0297088,0.0351894
0.00505143,0.0298253,0.0351856
0.00440132,0.0299354,0.0351818
0.00375015,0.0300393,0.035178
0.00309798,0.0301369,0.0351742
0.00244487,0.0302281,0.0351703
0.00179088,0.030313,0.0351665
0.00113609,0.0303916,0.0351626
0.000480544,0.0304637,0.0351588
-0.000175681,0.0305295,0.0351549
-0.000832524,0.0305888,0.035151
-0.00148992,0.0306416,0.0351471
-0.00214781,0.030688,0.0351432
-0.00280612,0.0307279,0.0351393
-0.00346479,0.0307613,0.0351353
-0.00412376,0.0307882,0.0351314
-0.00478295,0.0308085,0.0351275
-0.00544231,0.0308223,0.0351235
-0.00610177,0.0308295,0.0351196
-0.00676126,0.0308301,0.0351156
-0.00742072,0.0308242,0.0351117
-0.00808008,0.0308116,0.0351077
-0.00873927,0.0307925,0.0351037
-0.00939823,0.0307667,0.0350997
-0.0100569,0.0307342,0.0350957
-0.0107152,0.0306951,0.0350918
-0.0113731,0.0306493,0.0350878
-0.0120304,0.0305969,0.0350838
-0.0126872,0.0305378,0.0350798
-0.0133434,0.030472,0.0350758
-0.0139989,0.0303995,0.0350718
-0.0146536,0.0303203,0.0350678
-0.0153075,0.0302344,0.0350638
-0.0159605,0.0301418,0.0350598
-0.0166125,0.0300425,0.0350558
-0.0172635,0.0299365,0.0350518
-0.0179134,0.0298237,0.0350478
-0.0185621,0.0297042,0.0350438
-0.0192095,0.029578,0.0350398
-0.0198557,0.0294451,0.0350358
-0.0205005,0.0293054,0.0350318
-0.0211439,0.029159,0.0350278
-0.0217858,0.0290059,0.0350238
-0.0224261,0.028846,0.0350198
-0.0230647,0.0286795,0.0350158
-0.0237017,0.0285062,0.0350118
-0.0243369,0.0283262,0.0350079
-0.0249702,0.0281395,0.0350039
-0.0256016,0.027946,0.0349999
-0.0262311,0.0277459,0.034996
-0.0268585,0.0275391,0.034992
-0.0274838,0.0273256,0.0349881
-0.028107,0.0271054,0.0349842
-0.0287279,0.0268785,0.0349802
-0.0293464,0.026645,0.0349763
-0.0299627,0.0264048,0.0349724
-0.0305764,0.026158,0.0349685
-0.0311877,0.0259046,0.0349646
-0.0317964,0.0256445,0.0349607
-0.0324024,0.0253778,0.0349568
-0.0330058,0.0251046,0.034953
-0.0336064,0.0248247,0.0349491
-0.0342041,0.0245383,0.0349453
-0.0347989,0.0242453,0.0349414
-0.0353908,0.0239458,0.0349376
-0.0359796,0.0236398,0.0349338
-0.0365654,0.0233273,0.03493
-0.0371479,0.0230083,0.0349262
-0.0377273,0.0226828,0.0349225
-0.0383033,0.0223509,0.0349187
-0.038876,0.0220126,0.034915
-0.0394453,0.0216679,0.0349112
-0.0400111,0.0213167,0.0349075
-0.0405733,0.0209593,0.0349038
-0.041132,0.0205955,0.0349001
-0.0416869,0.0202253,0.0348965
-0.0422382,0.0198489,0.0348928
-0.0427856,0.0194662,0.0348892
-0.0433291,0.0190773,0.0348856
-0.0438688,0.0186822,0.034882
-0.0444044,0.0182808,0.0348784
-0.044936,0.0178734,0.0348749
-0.0454635,0.0174597,0.0348713
-0.0459868,0.01704,0.0348678
-0.0465059,0.0166142,0.0348643
-0.0470206,0.0161824,0.0348608
-0.0475311,0.0157446,0.0348574
-0.0480371,0.0153007,0.0348539
-0.0485386,0.014851,0.0348505
-0.0490357,0.0143953,0.0348471
-0.0495281,0.0139337,0.0348437
-0.0500159,0.0134663,0.0348404
-0.0504989,0.0129931,0.0348371
-0.0509772,0.0125141,0.0348338
-0.0514507,0.0120293,0.0348305
-0.0519193,0.0115389,0.0348272
-0.052383,0.0110428,0.034824
-0.0528416,0.010541,0.0348208
-0.0532953,0.0100337,0.0348176
-0.0537438,0.00952081,0.0348144
-0.0541871,0.00900242,0.0348113
-0.0546253,0.00847855,0.0348082
-0.0550581,0.00794926,0.0348051
-0.0554857,0.00741457,0.0348021
-0.0559078,0.00687455,0.034799
