czas,temperatura0,0
44.6,1119.44
44.7,1119.28
44.8,1119.13
44.9,1118.97
45,1118.81
45.1,1118.66
45.2,1118.5
45.3,1118.34
45.4,1118.19
45.5,1118.03
45.6,1117.88
45.7,1117.72
45.8,1117.56
45.9,1117.41
46,1117.25
46.1,1117.1
46.2,1116.94
46.3,1116.78
46.4,1116.63
46.5,1116.47
46.6,1116.32
46.7,1116.16
46.8,1116.01
46.9,1115.85
47,1115.7
47.1,1115.54
47.2,1115.39
47.3,1115.23
47.4,1115.08
47.5,1114.92
47.6,1114.77
47.7,1114.61
47.8,1114.46
47.9,1114.31
48,1114.15
48.1,1114
48.2,1113.84
48.3,1113.69
48.4,1113.54
48.5,1113.38
48.6,1113.23
48.7,1113.07
48.8,1112.92
48.9,1112.77
49,1112.61
49.1,1112.46
49.2,1112.31
49.3,1112.15
49.4,1112
49.5,1111.85
49.6,1111.7
49.7,1111.54
49.8,1111.39
49.9,1111.24
50,1111.09
50.1,1110.93
50.2,1110.78
50.3,1110.63
50.4,1110.48
50.5,1110.32
50.6,1110.17
50.7,1110.02
50.8,1109.87
50.9,1109.72
51,1109.57
51.1,1109.41
51.2,1109.26
51.3,1109.11
51.4,1108.96
51.5,1108.81
51.6,1108.66
51.7,1108.51
51.8,1108.36
51.9,1108.2
52,1108.05
52.1,1107.9
52.2,1107.75
52.3,1107.6
52.4,1107.45
52.5,1107.3
52.6,1107.15
52.7,1107
52.8,1106.85
52.9,1106.7
53,1106.55
53.1,1106.4
53.2,1106.25
53.3,1106.1
53.4,1105.95
53.5,1105.8
53.6,1105.65
53.7,1105.5
53.8,1105.35
53.9,1105.2
54,1105.05
54.1,1104.9
54.2,1104.76
54.3,1104.61
54.4,1104.46
54.5,1104.31
54.6,1104.16
54.7,1104.01
54.8,1103.86
54.9,1103.71
55,1103.57
55.1,1103.42
55.2,1103.27
55.3,1103.12
55.4,1102.97
55.5,1102.83
55.6,1102.68
55.7,1102.53
55.8,1102.38
55.9,1102.23
56,1102.09
56.1,1101.94
56.2,1101.79
56.3,1101.64
56.4,1101.5
56.5,1101.35
56.6,1101.2
56.7,1101.06
56.8,1100.91
56.9,1100.76
57,1100.62
57.1,1100.47
57.2,1100.32
57.3,1100.18
57.4,1100.03
57.5,1099.88
57.6,1099.74
57.7,1099.59
57.8,1099.44
57.9,1099.3
58,1099.15
58.1,1099.01
58.2,1098.86
58.3,1098.71
58.4,1098.57
58.5,1098.42
58.6,1098.28
58.7,1098.13
58.8,1097.99
58.9,1097.84
59,1097.7
59.1,1097.55
59.2,1097.4
59.3,1097.26
59.4,1097.11
59.5,1096.97
59.6,1096.83
59.7,1096.68
59.8,1096.54
59.9,1096.39
60,1096.25
60.1,1096.1
60.2,1095.96
60.3,1095.81
60.4,1095.67
60.5,1095.53
60.6,1095.38
60.7,1095.24
60.8,1095.09
60.9,1094.95
61,1094.81
61.1,1094.66
61.2,1094.52
61.3,1094.38
61.4,1094.23
61.5,1094.09
61.6,1093.95
61.7,1093.8
61.8,1093.66
61.9,1093.52
62,1093.37
62.1,1093.23
62.2,1093.09
62.3,1092.94
62.4,1092.8
62.5,1092.66
62.6,1092.52
62.7,1092.37
62.8,1092.23
62.9,1092.09
63,1091.95
63.1,1091.8
63.2,1091.66
63.3,1091.52
63.4,1091.38
63.5,1091.24
63.6,1091.1
63.7,1090.95
63.8,1090.81
63.9,1090.67
64,1090.53
64.1,1090.39
64.2,1090.25
64.3,1090.1
64.4,1089.96
64.5,1089.82
64.6,1089.68
64.7,1089.54
64.8,1089.4
64.9,1089.26
65,1089.12
65.1,1088.98
65.2,1088.84
65.3,1088.7
65.4,1088.56
65.5,1088.41
65.6,1088.27
65.7,1088.13
65.8,1087.99
65.9,1087.85
66,1087.71
66.1,1087.57
66.2,1087.43
66.3,1087.29
66.4,1087.15
66.5,1087.01
66.6,1086.88
66.7,1086.74
66.8,1086.6
66.9,1086.46
67,1086.32
67.1,1086.18
67.2,1086.04
67.3,1085.9
67.4,1085.76
67.5,1085.62
67.6,1085.48
67.7,1085.34
67.8,1085.21
67.9,1085.07
68,1084.93
68.1,1084.79
68.2,1084.65
68.3,1084.51
68.4,1084.37
68.5,1084.24
68.6,1084.1
68.7,1083.96
68.8,1083.82
68.9,1083.68
69,1083.55
69.1,1083.41
69.2,1083.27
69.3,1083.13
69.4,1082.99
69.5,1082.86
69.6,1082.72
69.7,1082.58
69.8,1082.44
69.9,1082.31
70,1082.17
70.1,1082.03
70.2,1081.9
70.3,1081.76
70.4,1081.62
70.5,1081.49
70.6,1081.35
70.7,1081.21
70.8,1081.08
70.9,1080.94
71,1080.8
71.1,1080.67
71.2,1080.53
71.3,1080.39
71.4,1080.26
71.5,1080.12
71.6,1079.98
71.7,1079.85
71.8,1079.71
71.9,1079.58
72,1079.44
72.1,1079.3
72.2,1079.17
72.3,1079.03
72.4,1078.9
72.5,1078.76
72.6,1078.63
72.7,1078.49
72.8,1078.36
72.9,1078.22
73,1078.09
73.1,1077.95
73.2,1077.82
73.3,1077.68
73.4,1077.55
73.5,1077.41
73.6,1077.28
73.7,1077.14
73.8,1077.01
73.9,1076.87
74,1076.74
74.1,1076.6
74.2,1076.47
74.3,1076.34
74.4,1076.2
74.5,1076.07
74.6,1075.93
74.7,1075.8
74.8,1075.66
74.9,1075.53
75,1075.4
75.1,1075.26
75.2,1075.13
75.3,1075
75.4,1074.86
75.5,1074.73
75.6,1074.6
75.7,1074.46
75.8,1074.33
75.9,1074.2
76,1074.06
76.1,1073.93
76.2,1073.8
76.3,1073.66
76.4,1073.53
76.5,1073.4
76.6,1073.27
76.7,1073.13
76.8,1073
76.9,1072.87
77,1072.73
77.1,1072.6
77.2,1072.47
77.3,1072.34
77.4,1072.21
77.5,1072.07
77.6,1071.94
77.7,1071.81
77.8,1071.68
77.9,1071.55
78,1071.41
78.1,1071.28
78.2,1071.15
78.3,1071.02
78.4,1070.89
78.5,1070.76
78.6,1070.62
78.7,1070.49
78.8,1070.36
78.9,1070.23
79,1070.1
79.1,1069.97
79.2,1069.84
79.3,1069.71
79.4,1069.57
79.5,1069.44
79.6,1069.31
79.7,1069.18
79.8,1069.05
79.9,1068.92
80,1068.79
80.1,1068.66
80.2,1068.53
80.3,1068.4
80.4,1068.27
80.5,1068.14
80.6,1068.01
80.7,1067.88
80.8,1067.75
80.9,1067.62
81,1067.49
81.1,1067.36
81.2,1067.23
81.3,1067.1
81.4,1066.97
81.5,1066.84
81.6,1066.71
81.7,1066.58
81.8,1066.45
81.9,1066.32
82,1066.19
82.1,1066.06
82.2,1065.93
82.3,1065.8
82.4,1065.68
82.5,1065.55
82.6,1065.42
82.7,1065.29
82.8,1065.16
82.9,1065.03
83,1064.9
83.1,1064.77
83.2,1064.65
83.3,1064.52
83.4,1064.39
83.5,1064.26
83.6,1064.13
83.7,1064
83.8,1063.88
83.9,1063.75
84,1063.62
84.1,1063.49
84.2,1063.36
84.3,1063.24
84.4,1063.11
84.5,1062.98
84.6,1062.85
84.7,1062.73
84.8,1062.6
84.9,1062.47
85,1062.34
85.1,1062.22
85.2,1062.09
85.3,1061.96
85.4,1061.83
85.5,1061.71
85.6,1061.58
85.7,1061.45
85.8,1061.33
85.9,1061.2
86,1061.07
86.1,1060.95
86.2,1060.82
86.3,1060.69
86.4,1060.57
86.5,1060.44
86.6,1060.31
86.7,1060.19
86.8,1060.06
86.9,1059.93
87,1059.81
87.1,1059.68
87.2,1059.55
87.3,1059.43
87.4,1059.3
87.5,1059.18
87.6,1059.05
87.7,1058.93
87.8,1058.8
87.9,1058.67
88,1058.55
88.1,1058.42
88.2,1058.3
88.3,1058.17
88.4,1058.05
88.5,1057.92
88.6,1057.8
88.7,1057.67
88.8,1057.55
88.9,1057.42
89,1057.3
89.1,1057.17
89.2,1057.05
89.3,1056.92
89.4,1056.8
89.5,1056.67
89.6,1056.55
89.7,1056.42
89.8,1056.3
89.9,1056.17
90,1056.05
90.1,1055.92
90.2,1055.8
90.3,1055.68
90.4,1055.55
90.5,1055.43
90.6,1055.3
90.7,1055.18
90.8,1055.05
90.9,1054.93
91,1054.81
91.1,1054.68
91.2,1054.56
91.3,1054.44
91.4,1054.31
91.5,1054.19
91.6,1054.07
91.7,1053.94
91.8,1053.82
91.9,1053.7
92,1053.57
92.1,1053.45
92.2,1053.33
92.3,1053.2
92.4,1053.08
92.5,1052.96
92.6,1052.83
92.7,1052.71
92.8,1052.59
92.9,1052.46
93,1052.34
93.1,1052.22
93.2,1052.1
93.3,1051.97
93.4,1051.85
93.5,1051.73
93.6,1051.61
93.7,1051.48
93.8,1051.36
93.9,1051.24
94,1051.12
94.1,1051
94.2,1050.87
94.3,1050.75
94.4,1050.63
94.5,1050.51
94.6,1050.39
94.7,1050.27
94.8,1050.14
94.9,1050.02
95,1049.9
95.1,1049.78
95.2,1049.66
95.3,1049.54
95.4,1049.41
95.5,1049.29
95.6,1049.17
95.7,1049.05
95.8,1048.93
95.9,1048.81
96,1048.69
96.1,1048.57
96.2,1048.45
96.3,1048.33
96.4,1048.2
96.5,1048.08
96.6,1047.96
96.7,1047.84
96.8,1047.72
96.9,1047.6
97,1047.48
97.1,1047.36
97.2,1047.24
97.3,1047.12
97.4,1047
97.5,1046.88
97.6,1046.76
97.7,1046.64
97.8,1046.52
97.9,1046.4
98,1046.28
98.1,1046.16
98.2,1046.04
98.3,1045.92
98.4,1045.8
98.5,1045.68
98.6,1045.56
98.7,1045.44
98.8,1045.32
98.9,1045.2
99,1045.08
99.1,1044.96
99.2,1044.84
99.3,1044.73
99.4,1044.61
99.5,1044.49
99.6,1044.37
99.7,1044.25
99.8,1044.13
99.9,1044.01
100,1043.89
100.1,1043.77
100.2,1043.66
100.3,1043.54
100.4,1043.42
100.5,1043.3
100.6,1043.18
100.7,1043.06
100.8,1042.94
100.9,1042.83
101,1042.71
101.1,1042.59
101.2,1042.47
101.3,1042.35
101.4,1042.24
101.5,1042.12
101.6,1042
101.7,1041.88
101.8,1041.76
101.9,1041.65
102,1041.53
102.1,1041.41
102.2,1041.29
102.3,1041.18
102.4,1041.06
102.5,1040.94
102.6,1040.82
102.7,1040.71
102.8,1040.59
102.9,1040.47
103,1040.35
103.1,1040.24
103.2,1040.12
103.3,1040
103.4,1039.89
103.5,1039.77
103.6,1039.65
103.7,1039.54
103.8,1039.42
103.9,1039.3
104,1039.18
104.1,1039.07
104.2,1038.95
104.3,1038.84
104.4,1038.72
104.5,1038.6
104.6,1038.49
104.7,1038.37
104.8,1038.25
104.9,1038.14
105,1038.02
105.1,1037.9
105.2,1037.79
105.3,1037.67
105.4,1037.56
105.5,1037.44
105.6,1037.33
105.7,1037.21
105.8,1037.09
105.9,1036.98
106,1036.86
106.1,1036.75
106.2,1036.63
106.3,1036.52
106.4,1036.4
106.5,1036.28
106.6,1036.17
106.7,1036.05
106.8,1035.94
106.9,1035.82
107,1035.71
107.1,1035.59
107.2,1035.48
107.3,1035.36
107.4,1035.25
107.5,1035.13
107.6,1035.02
107.7,1034.9
107.8,1034.79
107.9,1034.68
108,1034.56
108.1,1034.45
108.2,1034.33
108.3,1034.22
108.4,1034.1
108.5,1033.99
108.6,1033.87
108.7,1033.76
108.8,1033.65
108.9,1033.53
109,1033.42
109.1,1033.3
109.2,1033.19
109.3,1033.08
109.4,1032.96
109.5,1032.85
109.6,1032.73
109.7,1032.62
109.8,1032.51
109.9,1032.39
110,1032.28
110.1,1032.17
110.2,1032.05
110.3,1031.94
110.4,1031.83
110.5,1031.71
110.6,1031.6
110.7,1031.49
110.8,1031.37
110.9,1031.26
111,1031.15
111.1,1031.03
111.2,1030.92
111.3,1030.81
111.4,1030.69
111.5,1030.58
111.6,1030.47
111.7,1030.36
111.8,1030.24
111.9,1030.13
112,1030.02
112.1,1029.9
112.2,1029.79
112.3,1029.68
112.4,1029.57
112.5,1029.46
112.6,1029.34
112.7,1029.23
112.8,1029.12
112.9,1029.01
113,1028.89
113.1,1028.78
113.2,1028.67
113.3,1028.56
113.4,1028.45
113.5,1028.33
113.6,1028.22
113.7,1028.11
113.8,1028
113.9,1027.89
114,1027.78
114.1,1027.66
114.2,1027.55
114.3,1027.44
114.4,1027.33
114.5,1027.22
114.6,1027.11
114.7,1027
114.8,1026.88
114.9,1026.77
115,1026.66
115.1,1026.55
115.2,1026.44
115.3,1026.33
115.4,1026.22
115.5,1026.11
115.6,1026
115.7,1025.89
115.8,1025.77
115.9,1025.66
116,1025.55
116.1,1025.44
116.2,1025.33
116.3,1025.22
116.4,1025.11
116.5,1025
116.6,1024.89
116.7,1024.78
116.8,1024.67
116.9,1024.56
117,1024.45
117.1,1024.34
117.2,1024.23
117.3,1024.12
117.4,1024.01
117.5,1023.9
117.6,1023.79
117.7,1023.68
117.8,1023.57
117.9,1023.46
118,1023.35
118.1,1023.24
118.2,1023.13
118.3,1023.02
118.4,1022.91
118.5,1022.8
118.6,1022.69
118.7,1022.58
118.8,1022.47
118.9,1022.36
119,1022.26
119.1,1022.15
119.2,1022.04
119.3,1021.93
119.4,1021.82
119.5,1021.71
119.6,1021.6
119.7,1021.49
119.8,1021.38
119.9,1021.27
120,1021.17
120.1,1021.06
120.2,1020.95
120.3,1020.84
120.4,1020.73
120.5,1020.62
120.6,1020.51
120.7,1020.4
120.8,1020.3
120.9,1020.19
121,1020.08
121.1,1019.97
121.2,1019.86
121.3,1019.76
121.4,1019.65
121.5,1019.54
121.6,1019.43
121.7,1019.32
121.8,1019.21
121.9,1019.11
122,1019
122.1,1018.89
122.2,1018.78
122.3,1018.68
122.4,1018.57
122.5,1018.46
122.6,1018.35
122.7,1018.25
122.8,1018.14
122.9,1018.03
123,1017.92
123.1,1017.82
123.2,1017.71
123.3,1017.6
123.4,1017.49
123.5,1017.39
123.6,1017.28
123.7,1017.17
123.8,1017.07
123.9,1016.96
124,1016.85
124.1,1016.74
124.2,1016.64
124.3,1016.53
124.4,1016.42
124.5,1016.32
124.6,1016.21
124.7,1016.1
124.8,1016
124.9,1015.89
125,1015.78
125.1,1015.68
125.2,1015.57
125.3,1015.46
125.4,1015.36
125.5,1015.25
125.6,1015.15
125.7,1015.04
125.8,1014.93
125.9,1014.83
126,1014.72
126.1,1014.62
126.2,1014.51
126.3,1014.4
126.4,1014.3
126.5,1014.19
126.6,1014.09
126.7,1013.98
126.8,1013.87
126.9,1013.77
127,1013.66
127.1,1013.56
127.2,1013.45
127.3,1013.35
127.4,1013.24
127.5,1013.14
127.6,1013.03
127.7,1012.93
127.8,1012.82
127.9,1012.71
128,1012.61
128.1,1012.5
128.2,1012.4
128.3,1012.29
128.4,1012.19
128.5,1012.08
128.6,1011.98
128.7,1011.87
128.8,1011.77
128.9,1011.66
129,1011.56
129.1,1011.46
129.2,1011.35
129.3,1011.25
129.4,1011.14
129.5,1011.04
129.6,1010.93
129.7,1010.83
129.8,1010.72
129.9,1010.62
130,1010.52
130.1,1010.41
130.2,1010.31
130.3,1010.2
130.4,1010.1
130.5,1009.99
130.6,1009.89
130.7,1009.79
130.8,1009.68
130.9,1009.58
131,1009.47
131.1,1009.37
131.2,1009.27
131.3,1009.16
131.4,1009.06
131.5,1008.96
131.6,1008.85
131.7,1008.75
131.8,1008.64
131.9,1008.54
132,1008.44
132.1,1008.33
132.2,1008.23
132.3,1008.13
132.4,1008.02
132.5,1007.92
132.6,1007.82
132.7,1007.71
132.8,1007.61
132.9,1007.51
133,1007.41
133.1,1007.3
133.2,1007.2
133.3,1007.1
133.4,1006.99
133.5,1006.89
133.6,1006.79
133.7,1006.69
133.8,1006.58
133.9,1006.48
134,1006.38
134.1,1006.27
134.2,1006.17
134.3,1006.07
134.4,1005.97
134.5,1005.86
134.6,1005.76
134.7,1005.66
134.8,1005.56
134.9,1005.46
135,1005.35
135.1,1005.25
135.2,1005.15
135.3,1005.05
135.4,1004.95
135.5,1004.84
135.6,1004.74
135.7,1004.64
135.8,1004.54
135.9,1004.44
136,1004.33
136.1,1004.23
136.2,1004.13
136.3,1004.03
136.4,1003.93
136.5,1003.83
136.6,1003.72
136.7,1003.62
136.8,1003.52
136.9,1003.42
137,1003.32
137.1,1003.22
137.2,1003.12
137.3,1003.01
137.4,1002.91
137.5,1002.81
137.6,1002.71
137.7,1002.61
137.8,1002.51
137.9,1002.41
138,1002.31
138.1,1002.21
138.2,1002.1
138.3,1002
138.4,1001.9
138.5,1001.8
138.6,1001.7
138.7,1001.6
138.8,1001.5
138.9,1001.4
139,1001.3
139.1,1001.2
139.2,1001.1
139.3,1001
139.4,1000.9
139.5,1000.8
139.6,1000.7
139.7,1000.6
139.8,1000.5
139.9,1000.4
140,1000.3
140.1,1000.2
140.2,1000.1
140.3,999.996
140.4,999.896
140.5,999.796
140.6,999.696
140.7,999.596
140.8,999.496
140.9,999.396
141,999.296
141.1,999.197
141.2,999.097
141.3,998.997
141.4,998.898
141.5,998.798
141.6,998.699
141.7,998.599
141.8,998.5
141.9,998.4
142,998.301
142.1,998.202
142.2,998.102
142.3,998.003
142.4,997.904
142.5,997.805
142.6,997.706
142.7,997.607
142.8,997.508
142.9,997.409
143,997.31
143.1,997.211
143.2,997.112
143.3,997.013
143.4,996.914
143.5,996.815
143.6,996.717
143.7,996.618
143.8,996.519
143.9,996.421
144,996.322
144.1,996.224
144.2,996.125
144.3,996.027
144.4,995.928
144.5,995.83
144.6,995.731
144.7,995.633
144.8,995.535
144.9,995.437
145,995.338
145.1,995.24
145.2,995.142
145.3,995.044
145.4,994.946
145.5,994.848
145.6,994.75
145.7,994.652
145.8,994.554
145.9,994.457
146,994.359
146.1,994.261
146.2,994.163
146.3,994.066
146.4,993.968
146.5,993.87
146.6,993.773
146.7,993.675
146.8,993.578
146.9,993.48
147,993.383
147.1,993.285
147.2,993.188
147.3,993.091
147.4,992.994
147.5,992.896
147.6,992.799
147.7,992.702
147.8,992.605
147.9,992.508
148,992.411
148.1,992.314
148.2,992.217
148.3,992.12
148.4,992.023
148.5,991.926
148.6,991.829
148.7,991.733
148.8,991.636
148.9,991.539
149,991.442
149.1,991.346
149.2,991.249
149.3,991.153
149.4,991.056
149.5,990.96
149.6,990.863
149.7,990.767
149.8,990.671
149.9,990.574
150,990.478
150.1,990.382
150.2,990.286
150.3,990.189
150.4,990.093
150.5,989.997
150.6,989.901
150.7,989.805
150.8,989.709
150.9,989.613
151,989.517
151.1,989.421
151.2,989.325
151.3,989.23
151.4,989.134
151.5,989.038
151.6,988.943
151.7,988.847
151.8,988.751
151.9,988.656
152,988.56
152.1,988.465
152.2,988.369
152.3,988.274
152.4,988.178
152.5,988.083
152.6,987.988
152.7,987.892
152.8,987.797
152.9,987.702
153,987.607
153.1,987.512
153.2,987.417
153.3,987.321
153.4,987.226
153.5,987.131
153.6,987.037
153.7,986.942
153.8,986.847
153.9,986.752
154,986.657
154.1,986.562
154.2,986.468
154.3,986.373
154.4,986.278
154.5,986.184
154.6,986.089
154.7,985.994
154.8,985.9
154.9,985.805
155,985.711
155.1,985.617
155.2,985.522
155.3,985.428
155.4,985.334
155.5,985.239
155.6,985.145
155.7,985.051
155.8,984.957
155.9,984.863
156,984.769
156.1,984.675
156.2,984.581
156.3,984.487
156.4,984.393
156.5,984.299
156.6,984.205
156.7,984.111
156.8,984.017
156.9,983.923
157,983.83
157.1,983.736
157.2,983.642
157.3,983.549
157.4,983.455
157.5,983.362
157.6,983.268
157.7,983.175
157.8,983.081
157.9,982.988
158,982.894
158.1,982.801
158.2,982.708
158.3,982.615
158.4,982.521
158.5,982.428
158.6,982.335
158.7,982.242
158.8,982.149
158.9,982.056
159,981.963
159.1,981.87
159.2,981.777
159.3,981.684
159.4,981.591
159.5,981.498
159.6,981.405
159.7,981.313
159.8,981.22
159.9,981.127
160,981.035
160.1,980.942
160.2,980.849
160.3,980.757
160.4,980.664
160.5,980.572
160.6,980.479
160.7,980.387
160.8,980.295
160.9,980.202
161,980.11
161.1,980.018
161.2,979.925
161.3,979.833
161.4,979.741
161.5,979.649
161.6,979.557
161.7,979.465
